Unnamed: 0,Overall_Rating,Type Of Traveller,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended,Profile
18702,7,Couple Leisure,Economy Class,3.0,5.0,3.0,1.0,1.0,1.0,4.0,yes,Passive
18703,4,Couple Leisure,Business Class,2.0,2.0,3.0,4.0,3.0,1.0,2.0,no,Detractor
18704,1,Couple Leisure,Economy Class,3.0,3.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18705,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18706,1,Couple Leisure,Economy Class,2.0,5.0,3.0,3.0,3.0,1.0,3.0,no,Detractor
18707,3,Couple Leisure,Economy Class,2.0,2.0,2.0,1.0,1.0,1.0,2.0,no,Detractor
18708,1,Business,Economy Class,4.0,4.0,5.0,5.0,4.0,1.0,5.0,yes,Detractor
18709,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18710,1,Couple Leisure,Economy Class,1.0,4.0,4.0,5.0,1.0,1.0,3.0,yes,Detractor
18711,4,Solo Leisure,Economy Class,2.0,4.0,3.0,1.0,1.0,1.0,1.0,yes,Detractor
18712,7,Solo Leisure,First Class,4.0,4.0,3.0,3.0,3.0,1.0,4.0,yes,Passive
18713,1,Business,Business Class,5.0,5.0,5.0,3.0,1.0,1.0,4.0,yes,Detractor
18714,2,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18715,8,Solo Leisure,Economy Class,4.0,4.0,4.0,5.0,4.0,1.0,4.0,yes,Passive
18716,1,Couple Leisure,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18717,8,Business,Business Class,4.0,5.0,4.0,4.0,4.0,1.0,4.0,yes,Passive
18718,2,Business,Economy Class,3.0,2.0,3.0,2.0,2.0,1.0,2.0,no,Detractor
18719,9,Solo Leisure,Business Class,5.0,5.0,5.0,3.0,1.0,1.0,4.0,yes,Promoter
18720,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.0,1.0,2.0,no,Detractor
18721,2,Family Leisure,Business Class,3.0,1.0,1.0,1.0,1.0,1.0,3.0,no,Detractor
18722,7,Solo Leisure,Economy Class,4.0,5.0,4.0,4.0,2.0,1.0,4.0,yes,Passive
18723,1,Couple Leisure,Business Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18724,2,Solo Leisure,Economy Class,2.0,5.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18725,9,Business,Business Class,5.0,5.0,2.0,3.0,4.0,1.0,3.0,yes,Promoter
18726,7,Business,Business Class,5.0,5.0,2.0,3.0,3.0,1.0,3.0,yes,Passive
18727,1,Solo Leisure,Business Class,2.0,2.0,1.0,1.0,2.0,2.0,1.0,no,Detractor
18728,8,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,4.0,1.0,3.0,yes,Passive
18729,2,Business,Business Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18730,8,Couple Leisure,Economy Class,4.0,4.0,2.0,4.0,1.0,1.0,4.0,yes,Passive
18731,1,Solo Leisure,Economy Class,2.0,2.0,2.0,3.0,1.0,1.0,1.0,no,Detractor
18732,8,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Passive
18733,1,Family Leisure,Economy Class,5.0,5.0,1.0,4.0,5.0,5.0,5.0,yes,Detractor
18734,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18735,3,Solo Leisure,Economy Class,4.0,2.0,1.0,5.0,1.0,5.0,3.0,no,Detractor
18736,3,Business,Economy Class,3.0,5.0,1.0,1.0,1.0,1.0,4.0,no,Detractor
18737,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18738,9,Couple Leisure,Economy Class,4.0,5.0,4.0,4.0,1.0,1.0,4.0,yes,Promoter
18739,1,Solo Leisure,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18740,2,Family Leisure,Economy Class,3.0,5.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18741,1,Solo Leisure,Economy Class,4.0,5.0,1.0,1.0,1.0,1.0,3.0,yes,Detractor
18742,9,Couple Leisure,Economy Class,4.0,4.0,4.0,4.0,1.0,1.0,4.0,yes,Promoter
18743,1,Couple Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18744,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18745,1,Family Leisure,Economy Class,2.0,2.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18746,1,Solo Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18747,1,Solo Leisure,Economy Class,1.0,5.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18748,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18749,2,Family Leisure,Economy Class,2.0,1.0,4.0,5.0,4.0,3.0,2.0,no,Detractor
18750,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18751,1,Business,Premium Economy,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18752,1,Business,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18753,3,Family Leisure,Economy Class,3.0,1.0,1.0,2.0,3.0,4.0,2.0,no,Detractor
18754,3,Couple Leisure,Premium Economy,2.0,3.0,2.0,1.0,4.0,3.0,2.0,yes,Detractor
18755,1,Business,Economy Class,2.0,3.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18756,1,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Detractor
18757,1,Family Leisure,Economy Class,1.0,2.0,2.0,1.0,2.0,3.0,3.0,no,Detractor
18758,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18759,1,Business,Premium Economy,1.0,3.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18760,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18761,9,Couple Leisure,Economy Class,4.0,5.0,4.0,5.0,3.0,3.0,4.0,yes,Promoter
18762,1,Solo Leisure,Economy Class,5.0,5.0,1.0,5.0,1.0,5.0,5.0,yes,Detractor
18763,1,Solo Leisure,Economy Class,2.0,3.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18764,9,Solo Leisure,Economy Class,4.0,4.0,2.0,4.0,1.0,1.0,4.0,yes,Promoter
18765,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18766,1,Solo Leisure,Economy Class,1.0,3.0,2.0,1.0,2.0,2.0,1.0,no,Detractor
18767,3,Business,Economy Class,3.0,3.0,2.0,1.0,3.0,3.0,3.0,no,Detractor
18768,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18769,3,Business,Economy Class,2.0,1.0,1.0,4.0,2.0,2.0,2.0,no,Detractor
18770,4,Solo Leisure,Economy Class,2.0,4.0,3.0,1.0,1.0,1.0,3.0,no,Detractor
18771,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18772,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18773,7,Solo Leisure,Business Class,3.0,5.0,5.0,5.0,5.0,3.0,3.0,yes,Passive
18774,1,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18775,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18776,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18777,1,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18778,1,Family Leisure,Economy Class,5.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Detractor
18779,5,Solo Leisure,Economy Class,5.0,5.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18780,1,Couple Leisure,Economy Class,3.0,5.0,3.0,5.0,1.0,5.0,5.0,yes,Detractor
18781,1,Couple Leisure,Business Class,1.0,1.0,1.0,1.0,1.0,3.0,1.0,no,Detractor
18782,1,Solo Leisure,Economy Class,3.0,5.0,5.0,3.0,1.0,1.0,5.0,yes,Detractor
18783,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18784,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18785,1,Family Leisure,Economy Class,1.0,1.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18786,2,Business,Economy Class,2.0,4.0,2.0,2.0,3.0,2.0,2.0,no,Detractor
18787,8,Family Leisure,Economy Class,3.0,5.0,3.0,5.0,4.0,3.0,4.0,yes,Passive
18788,1,Family Leisure,Economy Class,3.0,5.0,5.0,2.0,5.0,5.0,5.0,yes,Detractor
18789,8,Couple Leisure,Economy Class,4.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Passive
18790,8,Solo Leisure,Economy Class,2.0,4.0,3.0,4.0,1.0,1.0,4.0,yes,Passive
18791,1,Solo Leisure,Economy Class,3.0,5.0,5.0,4.0,1.0,1.0,3.0,yes,Detractor
18792,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18793,9,Couple Leisure,Economy Class,4.0,4.0,4.0,4.0,4.0,4.0,4.0,yes,Promoter
18794,1,Business,Premium Economy,1.0,3.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18795,1,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18796,1,Couple Leisure,Economy Class,4.0,5.0,3.0,5.0,3.0,2.0,5.0,yes,Detractor
18797,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18798,2,Family Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18799,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,3.0,2.0,no,Detractor
18800,2,Couple Leisure,Economy Class,4.0,4.0,4.0,1.0,1.0,1.0,2.0,no,Detractor
18801,1,Family Leisure,Economy Class,2.0,3.0,2.0,2.0,1.0,1.0,1.0,no,Detractor
18802,8,Family Leisure,Economy Class,3.0,3.0,2.0,5.0,1.0,1.0,5.0,yes,Passive
18803,2,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18804,2,Couple Leisure,Premium Economy,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18805,2,Solo Leisure,Economy Class,3.0,1.0,3.0,3.0,1.0,1.0,2.0,no,Detractor
18806,1,Couple Leisure,Economy Class,3.0,3.0,2.0,1.0,3.0,3.0,1.0,no,Detractor
18807,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18808,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18809,2,Family Leisure,Economy Class,2.0,5.0,1.0,1.0,4.0,2.0,1.0,no,Detractor
18810,9,Family Leisure,Economy Class,3.0,5.0,5.0,5.0,3.0,1.0,5.0,yes,Promoter
18811,6,Couple Leisure,Economy Class,3.0,3.0,3.0,4.0,3.0,1.0,4.0,yes,Detractor
18812,1,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18813,3,Couple Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,3.0,yes,Detractor
18814,1,Family Leisure,Economy Class,1.0,1.0,3.0,1.0,4.0,3.0,1.0,no,Detractor
18815,3,Solo Leisure,Economy Class,3.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18816,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18817,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18818,1,Family Leisure,Economy Class,3.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18819,1,Solo Leisure,Economy Class,1.0,5.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18820,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18821,1,Family Leisure,Economy Class,2.0,2.0,2.0,2.0,2.0,2.0,1.0,no,Detractor
18822,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18823,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18824,1,Solo Leisure,Economy Class,5.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Detractor
18825,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18826,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18827,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,3.0,3.0,1.0,no,Detractor
18828,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18829,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18830,1,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18831,3,Business,Business Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18832,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18833,1,Family Leisure,Economy Class,5.0,5.0,4.0,5.0,4.0,1.0,5.0,yes,Detractor
18834,1,Business,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Detractor
18835,1,Family Leisure,Economy Class,4.0,5.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18836,2,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18837,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18838,1,Couple Leisure,Economy Class,1.0,2.0,1.0,1.0,2.0,1.0,1.0,no,Detractor
18839,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18840,9,Solo Leisure,Premium Economy,4.0,4.0,4.0,5.0,1.0,1.0,4.0,yes,Promoter
18841,1,Couple Leisure,Economy Class,2.0,3.0,2.0,2.0,1.0,1.0,1.0,no,Detractor
18842,1,Business,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18843,2,Business,Economy Class,1.0,2.0,1.0,2.0,1.0,1.0,2.0,no,Detractor
18844,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18845,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18846,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18847,1,Solo Leisure,Economy Class,3.0,3.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18848,2,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18849,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18850,3,Solo Leisure,Economy Class,1.0,3.0,3.0,2.0,1.0,1.0,1.0,no,Detractor
18851,1,Couple Leisure,Economy Class,1.0,1.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18852,1,Business,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18853,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18854,1,Family Leisure,Economy Class,1.0,1.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18855,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18856,1,Family Leisure,Economy Class,2.0,2.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18857,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18858,1,Family Leisure,Premium Economy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18859,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18860,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18861,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18862,5,Solo Leisure,Economy Class,3.0,2.0,1.0,3.0,3.0,3.0,4.0,yes,Detractor
18863,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18864,3,Solo Leisure,Economy Class,3.0,3.0,3.0,2.0,1.0,1.0,5.0,yes,Detractor
18865,1,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18866,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18867,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18868,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18869,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18870,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18871,6,Solo Leisure,Economy Class,3.0,3.0,1.0,3.0,1.0,1.0,3.0,no,Detractor
18872,1,Couple Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18873,3,Family Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,3.0,no,Detractor
18874,2,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18875,1,Solo Leisure,Economy Class,2.0,4.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18876,2,Family Leisure,Economy Class,3.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18877,1,Solo Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18878,1,Solo Leisure,Economy Class,3.0,4.0,3.0,2.0,1.0,1.0,1.0,no,Detractor
18879,3,Solo Leisure,Economy Class,2.0,4.0,1.0,2.0,1.0,1.0,2.0,no,Detractor
18880,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18881,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18882,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18883,1,Couple Leisure,Economy Class,3.0,3.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18884,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18885,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18886,1,Solo Leisure,Economy Class,2.0,2.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18887,1,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Detractor
18888,1,Family Leisure,Economy Class,4.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18889,7,Solo Leisure,Economy Class,3.0,5.0,2.0,3.0,1.0,1.0,4.0,yes,Passive
18890,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18891,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18892,1,Family Leisure,Economy Class,3.0,1.0,1.0,2.0,1.0,1.0,1.0,no,Detractor
18893,3,Couple Leisure,Economy Class,3.0,2.0,2.0,1.0,1.0,1.0,3.0,no,Detractor
18894,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18895,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18896,1,Family Leisure,Economy Class,1.0,1.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18897,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18898,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18899,8,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Passive
18900,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18901,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18902,2,Solo Leisure,Economy Class,3.0,3.0,3.0,3.0,2.0,2.0,3.0,no,Detractor
18903,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18904,2,Couple Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18905,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18906,2,Family Leisure,Economy Class,1.0,4.0,2.0,2.0,1.0,1.0,1.0,no,Detractor
18907,1,Solo Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18908,1,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18909,1,Solo Leisure,Economy Class,1.0,3.0,1.0,3.0,1.0,1.0,1.0,no,Detractor
18910,1,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18911,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18912,9,Family Leisure,Economy Class,3.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Promoter
18913,7,Solo Leisure,Economy Class,3.0,4.0,1.0,4.0,3.0,1.0,4.0,yes,Passive
18914,1,Couple Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18915,1,Couple Leisure,Economy Class,5.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Detractor
18916,1,Solo Leisure,Economy Class,5.0,5.0,5.0,4.0,1.0,1.0,5.0,yes,Detractor
18917,8,Business,Economy Class,3.0,4.0,1.0,4.0,4.0,1.0,4.0,yes,Passive
18918,9,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,1.0,1.0,5.0,yes,Promoter
18919,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18920,8,Family Leisure,Economy Class,5.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Passive
18921,1,Family Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18922,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18923,1,Couple Leisure,Premium Economy,1.0,2.0,2.0,1.0,1.0,1.0,1.0,no,Detractor
18924,1,Couple Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18925,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18926,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18927,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18928,1,Family Leisure,Economy Class,1.0,2.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18929,1,Couple Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18930,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18931,1,Couple Leisure,Economy Class,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,Detractor
18932,1,Family Leisure,Economy Class,5.0,5.0,3.0,5.0,1.0,1.0,5.0,yes,Detractor
18933,3,Solo Leisure,Economy Class,2.0,4.0,1.0,1.0,1.0,1.0,3.0,no,Detractor
18934,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18935,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18936,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18937,1,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18938,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18939,5,Family Leisure,Economy Class,2.0,4.0,4.0,4.0,2.0,2.0,3.0,no,Detractor
18940,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18941,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18942,1,Family Leisure,Economy Class,1.0,5.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18943,2,Business,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18944,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18945,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18946,1,Family Leisure,Economy Class,2.0,3.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18947,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18948,1,Family Leisure,Economy Class,3.0,5.0,4.0,5.0,1.0,1.0,5.0,yes,Detractor
18949,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18950,1,Family Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18951,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18952,1,Couple Leisure,Economy Class,2.0,1.0,1.0,2.0,1.0,1.0,3.0,no,Detractor
18953,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18954,1,Family Leisure,Economy Class,4.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Detractor
18955,3,Couple Leisure,Economy Class,3.0,3.0,2.0,1.0,1.0,1.0,3.0,no,Detractor
18956,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18957,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18958,8,Couple Leisure,Economy Class,3.0,5.0,1.0,5.0,1.0,1.0,5.0,yes,Passive
18959,1,Solo Leisure,Economy Class,3.0,1.0,1.0,1.0,1.0,1.0,2.0,no,Detractor
18960,1,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18961,1,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
18962,1,Business,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,Detractor
